start arm=U3 device=cuda n_classes=3 y_counts={0: 91800, 1: 91800, 2: 91800} pf_protocol_version=3 no_rest=False
[U3] §3.2.1 future-perturb ratio=111.113
fold0 ep 001  tr=2.4354  val_AccPaper=0.5115  val_BalAccMaj=0.5167  win_BalAcc=0.5086  win_f1_macro=0.5022
fold0 ep 002  tr=2.0370  val_AccPaper=0.5319  val_BalAccMaj=0.5348  win_BalAcc=0.5304  win_f1_macro=0.5271
fold0 ep 003  tr=1.9463  val_AccPaper=0.5485  val_BalAccMaj=0.5537  win_BalAcc=0.5403  win_f1_macro=0.5396
fold0 ep 004  tr=1.8975  val_AccPaper=0.5496  val_BalAccMaj=0.5533  win_BalAcc=0.5451  win_f1_macro=0.5454
fold0 ep 005  tr=1.8744  val_AccPaper=0.5570  val_BalAccMaj=0.5600  win_BalAcc=0.5510  win_f1_macro=0.5504
fold0 ep 006  tr=1.8482  val_AccPaper=0.5519  val_BalAccMaj=0.5559  win_BalAcc=0.5539  win_f1_macro=0.5547
fold0 ep 007  tr=1.8315  val_AccPaper=0.5704  val_BalAccMaj=0.5748  win_BalAcc=0.5607  win_f1_macro=0.5616
fold0 ep 008  tr=1.8170  val_AccPaper=0.5593  val_BalAccMaj=0.5648  win_BalAcc=0.5583  win_f1_macro=0.5589
fold0 ep 009  tr=1.8038  val_AccPaper=0.5663  val_BalAccMaj=0.5730  win_BalAcc=0.5620  win_f1_macro=0.5630
fold0 ep 010  tr=1.7899  val_AccPaper=0.5663  val_BalAccMaj=0.5733  win_BalAcc=0.5600  win_f1_macro=0.5609
fold0 ep 011  tr=1.7778  val_AccPaper=0.5585  val_BalAccMaj=0.5656  win_BalAcc=0.5551  win_f1_macro=0.5544
fold0 ep 012  tr=1.7729  val_AccPaper=0.5719  val_BalAccMaj=0.5781  win_BalAcc=0.5631  win_f1_macro=0.5630
fold0 ep 013  tr=1.7601  val_AccPaper=0.5589  val_BalAccMaj=0.5648  win_BalAcc=0.5583  win_f1_macro=0.5589
fold0 ep 014  tr=1.7543  val_AccPaper=0.5596  val_BalAccMaj=0.5656  win_BalAcc=0.5552  win_f1_macro=0.5547
fold0 ep 015  tr=1.7436  val_AccPaper=0.5648  val_BalAccMaj=0.5693  win_BalAcc=0.5593  win_f1_macro=0.5599
fold0 ep 016  tr=1.7335  val_AccPaper=0.5626  val_BalAccMaj=0.5689  win_BalAcc=0.5556  win_f1_macro=0.5557
fold0 ep 017  tr=1.7334  val_AccPaper=0.5585  val_BalAccMaj=0.5641  win_BalAcc=0.5529  win_f1_macro=0.5526
fold0 ep 018  tr=1.7289  val_AccPaper=0.5593  val_BalAccMaj=0.5700  win_BalAcc=0.5568  win_f1_macro=0.5568
