lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
315887.61891448026,-649.958251953125,-1218.0654296875,-1077.152587890625,-1121.9713134765625,-1055.063232421875,-657.5621337890625,-1252.8665771484375,-1463.914306640625
315887.6229144802,-644.1593627929688,-1211.7259521484375,-1070.5814208984375,-1115.50390625,-1049.7110595703125,-652.8274536132812,-1246.0540771484375,-1457.8172607421875
315887.62691448024,-633.5428466796875,-1201.0445556640625,-1059.4727783203125,-1104.714599609375,-1039.608154296875,-643.1536865234375,-1234.85546875,-1447.22314453125
315887.63091448025,-633.33203125,-1201.68603515625,-1060.0892333984375,-1105.276611328125,-1039.2109375,-642.0560913085938,-1235.8096923828125,-1447.6143798828125
315887.63491448027,-644.2763061523438,-1213.23583984375,-1072.07470703125,-1116.9248046875,-1049.715087890625,-651.7288208007812,-1247.991455078125,-1459.0052490234375
315887.6389144802,-649.6484985351562,-1218.1129150390625,-1077.11669921875,-1121.9388427734375,-1055.091796875,-657.4707641601562,-1252.806640625,-1464.0087890625
315887.64291448024,-644.0794677734375,-1211.8289794921875,-1070.69873046875,-1115.687255859375,-1049.867431640625,-652.9803466796875,-1246.1094970703125,-1457.93359375
315887.64691448025,-633.300048828125,-1200.901123046875,-1059.3634033203125,-1104.6436767578125,-1039.498291015625,-643.0327758789062,-1234.713623046875,-1447.1397705078125
315887.65091448027,-632.70556640625,-1200.966064453125,-1059.480712890625,-1104.7515869140625,-1038.56298828125,-641.5449829101562,-1235.145751953125,-1446.9979248046875
315887.6549144802,-644.1213989257812,-1212.903564453125,-1071.8828125,-1116.83642578125,-1049.4727783203125,-651.6998291015625,-1247.771728515625,-1458.771484375
315887.65891448024,-649.9087524414062,-1218.3612060546875,-1077.387939453125,-1122.2520751953125,-1055.319580078125,-657.781494140625,-1253.10888671875,-1464.3480224609375
315887.66291448026,-644.2887573242188,-1212.03076171875,-1070.8951416015625,-1115.9061279296875,-1050.037353515625,-653.1531982421875,-1246.3773193359375,-1458.1859130859375
315887.6669144803,-633.385498046875,-1200.9366455078125,-1059.416259765625,-1104.7010498046875,-1039.5771484375,-643.169189453125,-1234.800048828125,-1447.1632080078125
315887.67091448023,-632.6185913085938,-1200.9996337890625,-1059.4866943359375,-1104.6771240234375,-1038.5699462890625,-641.4830322265625,-1235.208251953125,-1447.00732421875
315887.67491448025,-644.3607177734375,-1213.358154296875,-1072.2255859375,-1117.0556640625,-1049.81201171875,-651.8637084960938,-1248.1748046875,-1459.20458984375
315887.67891448026,-650.0341796875,-1218.6500244140625,-1077.6092529296875,-1122.3843994140625,-1055.54638671875,-657.8234252929688,-1253.374755859375,-1464.67578125
315887.6829144803,-644.4830932617188,-1212.4998779296875,-1071.247802734375,-1116.2288818359375,-1050.41455078125,-653.37353515625,-1246.846435546875,-1458.7879638671875
315887.68691448023,-633.4963989257812,-1201.31884765625,-1059.6470947265625,-1104.94140625,-1039.8529052734375,-643.2850952148438,-1235.210693359375,-1447.6953125
315887.69091448025,-632.4102783203125,-1200.814208984375,-1059.200439453125,-1104.51171875,-1038.3555908203125,-641.2807006835938,-1235.035888671875,-1446.8564453125
315887.69491448026,-644.06396484375,-1212.794677734375,-1071.6710205078125,-1116.6624755859375,-1049.36181640625,-651.6304321289062,-1247.645263671875,-1458.545166015625
315887.6989144803,-649.60400390625,-1217.7147216796875,-1076.7923583984375,-1121.739501953125,-1054.869384765625,-657.4946899414062,-1252.5118408203125,-1463.53564453125
315887.70291448024,-643.924072265625,-1211.370849609375,-1070.2890625,-1115.4420166015625,-1049.565185546875,-652.8713989257812,-1245.7657470703125,-1457.4300537109375
315887.70691448025,-632.94482421875,-1200.297607421875,-1058.787841796875,-1104.241455078125,-1039.03857421875,-642.7964477539062,-1234.2015380859375,-1446.46826171875
315887.71091448027,-632.64208984375,-1200.8057861328125,-1059.2679443359375,-1104.7430419921875,-1038.4591064453125,-641.4840087890625,-1235.0504150390625,-1446.7315673828125
315887.7149144803,-644.9737548828125,-1213.66650390625,-1072.560791015625,-1117.7216796875,-1050.2406005859375,-652.44677734375,-1248.486572265625,-1459.37841796875
315887.71891448024,-650.6766967773438,-1218.8272705078125,-1077.906494140625,-1123.00146484375,-1055.93603515625,-658.5238647460938,-1253.5660400390625,-1464.61474609375
315887.72291448025,-644.7074584960938,-1212.126220703125,-1071.06201171875,-1116.289306640625,-1050.3160400390625,-653.6207885742188,-1246.479248046875,-1458.072998046875
315887.72691448027,-633.1866455078125,-1200.4205322265625,-1058.9227294921875,-1104.368896484375,-1039.178466796875,-642.8839111328125,-1234.3094482421875,-1446.436767578125
315887.7309144803,-632.3558349609375,-1200.381103515625,-1058.8487548828125,-1104.2684326171875,-1038.059326171875,-641.1317749023438,-1234.543701171875,-1446.1251220703125
315887.73491448024,-644.4506225585938,-1212.9605712890625,-1071.890869140625,-1116.9603271484375,-1049.584228515625,-651.93115234375,-1247.753173828125,-1458.5406494140625
