lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
313277.0333581555,216.24107360839844,-198.48876953125,-206.78013610839844,-339.7248229980469,128.03311157226562,285.847412109375,145.72596740722656,-480.2889099121094
313277.0373581555,215.7209930419922,-199.2461700439453,-207.63845825195312,-340.61212158203125,127.29470825195312,285.0235595703125,145.07298278808594,-481.0862731933594
313277.0413581555,214.0143585205078,-201.3419952392578,-209.7362823486328,-342.7049560546875,125.35525512695312,283.1011047363281,143.05859375,-483.1386413574219
313277.0453581555,212.85179138183594,-202.5315399169922,-210.8863525390625,-343.7980651855469,124.19568634033203,282.0039978027344,141.71067810058594,-484.3262023925781
313277.04935815546,214.71978759765625,-200.20989990234375,-208.60418701171875,-341.45294189453125,126.31298828125,284.1412658691406,143.8144989013672,-482.18389892578125
313277.0533581555,216.0991973876953,-198.68211364746094,-207.07640075683594,-339.9191589355469,127.75733184814453,285.4557189941406,145.38723754882812,-480.6351318359375
313277.0573581555,215.53713989257812,-199.51495361328125,-207.90225219726562,-340.70355224609375,127.00293731689453,284.8007507324219,144.70079040527344,-481.3900451660156
313277.0613581555,213.85498046875,-201.6102752685547,-210.03854370117188,-342.85333251953125,125.17040252685547,283.1675720214844,142.7368621826172,-483.51385498046875
313277.06535815547,213.15603637695312,-202.400146484375,-210.7784423828125,-343.6282043457031,124.37503814697266,282.40966796875,141.92550659179688,-484.30120849609375
313277.0693581555,214.94361877441406,-200.17942810058594,-208.56271362304688,-341.321044921875,126.25603485107422,284.19573974609375,143.9853515625,-482.11346435546875
313277.07335815544,216.53384399414062,-198.38185119628906,-206.80911254882812,-339.5569763183594,128.00914001464844,285.8743896484375,145.74195861816406,-480.3014221191406
313277.07735815545,216.0337371826172,-199.07431030273438,-207.5260467529297,-340.30487060546875,127.5350112915039,285.3667907714844,145.12344360351562,-480.98138427734375
313277.08135815547,214.1837158203125,-201.2850341796875,-209.7242889404297,-342.5780334472656,125.37174224853516,283.15557861328125,143.09207153320312,-483.0931701660156
313277.0853581555,213.2654571533203,-202.15383911132812,-210.60159301757812,-343.4723205566406,124.44049072265625,282.2333068847656,142.04840087890625,-483.9729919433594
313277.08935815544,214.92562866210938,-199.9091339111328,-208.39935302734375,-341.2571105957031,126.39891815185547,284.0513610839844,144.0572967529297,-481.80572509765625
313277.09335815546,216.58230590820312,-198.218994140625,-206.7301788330078,-339.532470703125,128.23545837402344,285.92333984375,145.81039428710938,-480.2214660644531
313277.0973581555,216.14764404296875,-198.97088623046875,-207.44361877441406,-340.29736328125,127.79730224609375,285.5941162109375,145.26234436035156,-480.9209289550781
313277.1013581555,214.2556610107422,-201.45840454101562,-209.80271911621094,-342.721435546875,125.44768524169922,283.24798583984375,143.17649841308594,-483.193115234375
313277.10535815544,213.30043029785156,-202.31471252441406,-210.75596618652344,-343.6806640625,124.47945404052734,282.2747802734375,142.16331481933594,-484.1962890625
313277.10935815546,215.19491577148438,-200.0110626220703,-208.46578979492188,-341.2391052246094,126.690185546875,284.5684509277344,144.28411865234375,-482.1249694824219
313277.1133581555,216.80462646484375,-198.22897338867188,-206.7246856689453,-339.4655456542969,128.40782165527344,286.3160400390625,145.99925231933594,-480.3993225097656
313277.1173581555,215.89434814453125,-199.28514099121094,-207.80181884765625,-340.5566711425781,127.45807647705078,285.30633544921875,145.0110321044922,-481.37005615234375
313277.1213581555,213.82749938964844,-201.75416564941406,-210.21389770507812,-342.97271728515625,125.0295181274414,282.894287109375,142.6829071044922,-483.6777038574219
