start arm=T1_128 device=cuda n_classes=3 y_counts={0: 91800, 1: 91800, 2: 91800} pf_protocol_version=3 no_rest=False
[T1_128] §3.2.1 future-perturb ratio=125.733
fold0 ep 001  tr=3.0404  val_AccPaper=0.5478  val_BalAccMaj=0.5522  win_BalAcc=0.5380  win_f1_macro=0.5358
fold0 ep 002  tr=2.6519  val_AccPaper=0.5585  val_BalAccMaj=0.5630  win_BalAcc=0.5558  win_f1_macro=0.5552
fold0 ep 003  tr=2.5653  val_AccPaper=0.5644  val_BalAccMaj=0.5696  win_BalAcc=0.5599  win_f1_macro=0.5604
fold0 ep 004  tr=2.5146  val_AccPaper=0.5641  val_BalAccMaj=0.5681  win_BalAcc=0.5577  win_f1_macro=0.5586
fold0 ep 005  tr=2.4693  val_AccPaper=0.5730  val_BalAccMaj=0.5770  win_BalAcc=0.5634  win_f1_macro=0.5627
fold0 ep 006  tr=2.4435  val_AccPaper=0.5752  val_BalAccMaj=0.5822  win_BalAcc=0.5695  win_f1_macro=0.5705
fold0 ep 007  tr=2.4215  val_AccPaper=0.5611  val_BalAccMaj=0.5681  win_BalAcc=0.5581  win_f1_macro=0.5582
fold0 ep 008  tr=2.4000  val_AccPaper=0.5759  val_BalAccMaj=0.5833  win_BalAcc=0.5704  win_f1_macro=0.5715
fold0 ep 009  tr=2.3829  val_AccPaper=0.5659  val_BalAccMaj=0.5689  win_BalAcc=0.5600  win_f1_macro=0.5607
fold0 ep 010  tr=2.3667  val_AccPaper=0.5752  val_BalAccMaj=0.5811  win_BalAcc=0.5655  win_f1_macro=0.5663
fold0 ep 011  tr=2.3518  val_AccPaper=0.5763  val_BalAccMaj=0.5841  win_BalAcc=0.5717  win_f1_macro=0.5730
fold0 ep 012  tr=2.3305  val_AccPaper=0.5722  val_BalAccMaj=0.5785  win_BalAcc=0.5687  win_f1_macro=0.5695
fold0 ep 013  tr=2.3226  val_AccPaper=0.5830  val_BalAccMaj=0.5874  win_BalAcc=0.5754  win_f1_macro=0.5752
fold0 ep 014  tr=2.3080  val_AccPaper=0.5770  val_BalAccMaj=0.5822  win_BalAcc=0.5692  win_f1_macro=0.5699
fold0 ep 015  tr=2.2964  val_AccPaper=0.5633  val_BalAccMaj=0.5715  win_BalAcc=0.5607  win_f1_macro=0.5602
fold0 ep 016  tr=2.2964  val_AccPaper=0.5752  val_BalAccMaj=0.5796  win_BalAcc=0.5716  win_f1_macro=0.5723
fold0 ep 017  tr=2.2825  val_AccPaper=0.5759  val_BalAccMaj=0.5807  win_BalAcc=0.5718  win_f1_macro=0.5720
fold0 ep 018  tr=2.2767  val_AccPaper=0.5685  val_BalAccMaj=0.5719  win_BalAcc=0.5630  win_f1_macro=0.5623
fold0 ep 019  tr=2.2596  val_AccPaper=0.5715  val_BalAccMaj=0.5770  win_BalAcc=0.5655  win_f1_macro=0.5662
fold0 ep 020  tr=2.2542  val_AccPaper=0.5604  val_BalAccMaj=0.5659  win_BalAcc=0.5620  win_f1_macro=0.5627
fold0 ep 021  tr=2.2463  val_AccPaper=0.5644  val_BalAccMaj=0.5715  win_BalAcc=0.5628  win_f1_macro=0.5633
fold0 ep 022  tr=2.2426  val_AccPaper=0.5781  val_BalAccMaj=0.5841  win_BalAcc=0.5707  win_f1_macro=0.5713
fold0 ep 023  tr=2.2266  val_AccPaper=0.5667  val_BalAccMaj=0.5730  win_BalAcc=0.5620  win_f1_macro=0.5612
fold0 ep 024  tr=2.2171  val_AccPaper=0.5607  val_BalAccMaj=0.5689  win_BalAcc=0.5602  win_f1_macro=0.5605
