lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
313197.3555729067,157.1748046875,-232.0224609375,-212.56251525878906,-347.677978515625,145.82289123535156,273.8909606933594,134.0583038330078,-492.74395751953125
313197.3595729067,155.83837890625,-233.7485809326172,-214.16073608398438,-349.3011779785156,144.27662658691406,272.4551086425781,132.52651977539062,-494.4316101074219
313197.3635729067,156.9375,-232.0854034423828,-212.51356506347656,-347.7334289550781,145.78392028808594,273.929931640625,133.91241455078125,-492.8368835449219
313197.3675729067,158.72607421875,-229.87667846679688,-210.32180786132812,-345.5172119140625,147.89273071289062,275.91986083984375,136.09266662597656,-490.5946960449219
313197.3715729067,158.99984741210938,-229.86917114257812,-210.37376403808594,-345.48773193359375,147.9311981201172,276.0402526855469,136.27752685546875,-490.5032653808594
313197.3755729067,157.05140686035156,-232.4021453857422,-212.80581665039062,-347.947265625,145.56759643554688,273.7480773925781,134.06129455566406,-492.80889892578125
313197.3795729067,155.52862548828125,-234.04383850097656,-214.36956787109375,-349.6124267578125,143.89492797851562,272.0819091796875,132.48605346679688,-494.34619140625
313197.38357290666,156.82159423828125,-232.03445434570312,-212.51954650878906,-347.7738952636719,145.6390380859375,273.78607177734375,134.039306640625,-492.654541015625
313197.3875729067,158.8574676513672,-229.84719848632812,-210.1854248046875,-345.4147644042969,147.89022827148438,275.8858947753906,136.3374786376953,-490.42132568359375
313197.3915729067,158.71707153320312,-230.1239776611328,-210.5361328125,-345.8883972167969,147.46507263183594,275.4332275390625,136.20358276367188,-490.628662109375
313197.3955729067,156.83258056640625,-232.37867736816406,-212.75636291503906,-348.1760559082031,145.32229614257812,273.4178466796875,134.1127471923828,-492.7479553222656
313197.39957290667,155.719970703125,-233.45082092285156,-213.8300018310547,-349.2357177734375,144.28512573242188,272.44012451171875,132.83177185058594,-493.8171081542969
313197.4035729067,157.11135864257812,-231.3619842529297,-211.81411743164062,-347.1668701171875,146.05470275878906,274.0838317871094,134.4664764404297,-491.750244140625
313197.4075729067,158.6271514892578,-229.65135192871094,-209.99107360839844,-345.28338623046875,147.85626220703125,275.8484191894531,136.2340545654297,-490.0301208496094
