lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
316014.3749144834,-655.7581176757812,-1227.31103515625,-1094.5152587890625,-1163.0733642578125,-1070.6492919921875,-663.8296508789062,-1321.868896484375,-1511.9444580078125
316014.3789144834,-649.6075439453125,-1221.2178955078125,-1088.4840087890625,-1156.92236328125,-1064.6431884765625,-657.7694702148438,-1315.8072509765625,-1505.893310546875
316014.3829144834,-652.5501708984375,-1225.771240234375,-1092.7357177734375,-1161.2064208984375,-1067.7861328125,-659.7089233398438,-1320.4730224609375,-1510.1373291015625
316014.3869144834,-659.9542236328125,-1233.7398681640625,-1100.4879150390625,-1169.18408203125,-1075.2086181640625,-666.7198486328125,-1328.3731689453125,-1517.95068359375
316014.3909144834,-661.2017211914062,-1234.0201416015625,-1100.9051513671875,-1169.5028076171875,-1076.3702392578125,-668.6533203125,-1328.4552001953125,-1518.3427734375
316014.3949144834,-655.7001342773438,-1227.3790283203125,-1094.5286865234375,-1162.9395751953125,-1070.814697265625,-664.0344848632812,-1321.653564453125,-1511.866943359375
316014.3989144834,-649.6939697265625,-1221.2149658203125,-1088.489013671875,-1156.7984619140625,-1064.717529296875,-658.0003051757812,-1315.5609130859375,-1505.7279052734375
316014.4029144834,-652.16748046875,-1225.120849609375,-1092.1226806640625,-1160.490966796875,-1067.172119140625,-659.2598266601562,-1319.6522216796875,-1509.302001953125
316014.4069144834,-659.3956909179688,-1233.206787109375,-1099.928466796875,-1168.484130859375,-1074.6051025390625,-666.111328125,-1327.74267578125,-1517.3011474609375
316014.4109144834,-660.8889770507812,-1234.066650390625,-1100.879150390625,-1169.477783203125,-1076.2838134765625,-668.341552734375,-1328.549072265625,-1518.4677734375
316014.4149144834,-656.3826293945312,-1228.614501953125,-1095.6263427734375,-1164.0611572265625,-1071.890869140625,-664.6874389648438,-1323.075439453125,-1513.310791015625
316014.4189144834,-650.0846557617188,-1222.2021484375,-1089.304443359375,-1157.67626953125,-1065.5413818359375,-658.3445434570312,-1316.7244873046875,-1506.9478759765625
316014.4229144834,-652.392822265625,-1225.9366455078125,-1092.7421875,-1161.2744140625,-1067.8260498046875,-659.4231567382812,-1320.5675048828125,-1510.379150390625
316014.4269144834,-659.5890502929688,-1233.8043212890625,-1100.3455810546875,-1169.1160888671875,-1075.0543212890625,-666.2102661132812,-1328.4022216796875,-1518.1279296875
316014.4309144834,-661.4410400390625,-1234.927978515625,-1101.55810546875,-1170.2791748046875,-1076.9742431640625,-668.7647094726562,-1329.5257568359375,-1519.5653076171875
316014.4349144834,-656.5794677734375,-1229.001708984375,-1095.9266357421875,-1164.4608154296875,-1072.1361083984375,-664.7918701171875,-1323.6495361328125,-1513.9698486328125
316014.4389144834,-650.324462890625,-1222.4688720703125,-1089.5162353515625,-1157.882568359375,-1065.730224609375,-658.5643310546875,-1317.170654296875,-1507.3741455078125
316014.44291448337,-652.6126098632812,-1225.921630859375,-1092.7481689453125,-1161.2109375,-1067.74267578125,-659.5335693359375,-1320.8592529296875,-1510.443603515625
316014.4469144834,-660.0366821289062,-1233.7503662109375,-1100.39306640625,-1168.9871826171875,-1074.9598388671875,-666.4525756835938,-1328.6944580078125,-1518.048095703125
316014.4509144834,-661.3526000976562,-1234.0377197265625,-1100.880615234375,-1169.4307861328125,-1076.1424560546875,-668.4839477539062,-1328.9422607421875,-1518.5206298828125
316014.4549144834,-656.50048828125,-1227.969482421875,-1095.1402587890625,-1163.5975341796875,-1071.1854248046875,-664.3792114257812,-1322.967529296875,-1512.7772216796875
316014.4589144834,-650.087646484375,-1221.51318359375,-1088.7637939453125,-1157.1341552734375,-1064.7940673828125,-658.0322875976562,-1316.5057373046875,-1506.4033203125
316014.4629144834,-652.6036376953125,-1225.5269775390625,-1092.474365234375,-1160.922607421875,-1067.321044921875,-659.355712890625,-1320.6689453125,-1510.074462890625
