start arm=U13 device=cuda n_classes=3 y_counts={0: 91800, 1: 91800, 2: 91800} pf_protocol_version=3 no_rest=False
[U13] §3.2.1 future-perturb ratio=120.500
fold0 ep 001  tr=2.4200  val_AccPaper=0.5137  val_BalAccMaj=0.5185  win_BalAcc=0.5149  win_f1_macro=0.5127
fold0 ep 002  tr=2.0225  val_AccPaper=0.5448  val_BalAccMaj=0.5496  win_BalAcc=0.5392  win_f1_macro=0.5393
fold0 ep 003  tr=1.9372  val_AccPaper=0.5578  val_BalAccMaj=0.5607  win_BalAcc=0.5443  win_f1_macro=0.5443
fold0 ep 004  tr=1.8847  val_AccPaper=0.5556  val_BalAccMaj=0.5604  win_BalAcc=0.5470  win_f1_macro=0.5470
fold0 ep 005  tr=1.8539  val_AccPaper=0.5507  val_BalAccMaj=0.5563  win_BalAcc=0.5489  win_f1_macro=0.5484
fold0 ep 006  tr=1.8285  val_AccPaper=0.5604  val_BalAccMaj=0.5674  win_BalAcc=0.5560  win_f1_macro=0.5567
fold0 ep 007  tr=1.8014  val_AccPaper=0.5570  val_BalAccMaj=0.5622  win_BalAcc=0.5550  win_f1_macro=0.5557
fold0 ep 008  tr=1.7989  val_AccPaper=0.5656  val_BalAccMaj=0.5719  win_BalAcc=0.5581  win_f1_macro=0.5587
fold0 ep 009  tr=1.7819  val_AccPaper=0.5633  val_BalAccMaj=0.5696  win_BalAcc=0.5599  win_f1_macro=0.5608
fold0 ep 010  tr=1.7758  val_AccPaper=0.5678  val_BalAccMaj=0.5744  win_BalAcc=0.5616  win_f1_macro=0.5622
fold0 ep 011  tr=1.7590  val_AccPaper=0.5644  val_BalAccMaj=0.5722  win_BalAcc=0.5598  win_f1_macro=0.5594
fold0 ep 012  tr=1.7435  val_AccPaper=0.5741  val_BalAccMaj=0.5785  win_BalAcc=0.5637  win_f1_macro=0.5642
fold0 ep 013  tr=1.7360  val_AccPaper=0.5730  val_BalAccMaj=0.5774  win_BalAcc=0.5632  win_f1_macro=0.5643
fold0 ep 014  tr=1.7310  val_AccPaper=0.5670  val_BalAccMaj=0.5719  win_BalAcc=0.5598  win_f1_macro=0.5600
fold0 ep 015  tr=1.7281  val_AccPaper=0.5674  val_BalAccMaj=0.5770  win_BalAcc=0.5592  win_f1_macro=0.5594
fold0 ep 016  tr=1.7090  val_AccPaper=0.5663  val_BalAccMaj=0.5733  win_BalAcc=0.5617  win_f1_macro=0.5611
fold0 ep 017  tr=1.7139  val_AccPaper=0.5681  val_BalAccMaj=0.5759  win_BalAcc=0.5636  win_f1_macro=0.5636
fold0 ep 018  tr=1.7000  val_AccPaper=0.5596  val_BalAccMaj=0.5667  win_BalAcc=0.5603  win_f1_macro=0.5594
fold0 ep 019  tr=1.6929  val_AccPaper=0.5663  val_BalAccMaj=0.5711  win_BalAcc=0.5598  win_f1_macro=0.5600
fold0 ep 020  tr=1.6900  val_AccPaper=0.5641  val_BalAccMaj=0.5711  win_BalAcc=0.5605  win_f1_macro=0.5612
fold0 ep 021  tr=1.6804  val_AccPaper=0.5622  val_BalAccMaj=0.5715  win_BalAcc=0.5625  win_f1_macro=0.5628
fold0 ep 022  tr=1.6768  val_AccPaper=0.5581  val_BalAccMaj=0.5611  win_BalAcc=0.5564  win_f1_macro=0.5560
fold0 ep 023  tr=1.6650  val_AccPaper=0.5659  val_BalAccMaj=0.5737  win_BalAcc=0.5619  win_f1_macro=0.5613
fold0 ep 024  tr=1.6585  val_AccPaper=0.5648  val_BalAccMaj=0.5715  win_BalAcc=0.5591  win_f1_macro=0.5585
fold0 ep 025  tr=1.6582  val_AccPaper=0.5689  val_BalAccMaj=0.5730  win_BalAcc=0.5633  win_f1_macro=0.5639
