start arm=T1 device=cuda n_classes=3 y_counts={0: 91800, 1: 91800, 2: 91800} pf_protocol_version=3 no_rest=False
[T1] §3.2.1 future-perturb ratio=120.864
fold0 ep 001  tr=3.1362  val_AccPaper=0.7567  val_BalAccMaj=0.7567  win_BalAcc=0.7579  win_f1_macro=0.7575
fold0 ep 002  tr=2.5318  val_AccPaper=0.7611  val_BalAccMaj=0.7611  win_BalAcc=0.7595  win_f1_macro=0.7488
fold0 ep 003  tr=2.3636  val_AccPaper=0.7700  val_BalAccMaj=0.7700  win_BalAcc=0.7661  win_f1_macro=0.7588
fold0 ep 004  tr=2.2812  val_AccPaper=0.7733  val_BalAccMaj=0.7733  win_BalAcc=0.7667  win_f1_macro=0.7606
fold0 ep 005  tr=2.2208  val_AccPaper=0.7752  val_BalAccMaj=0.7752  win_BalAcc=0.7693  win_f1_macro=0.7654
fold0 ep 006  tr=2.1780  val_AccPaper=0.7741  val_BalAccMaj=0.7741  win_BalAcc=0.7722  win_f1_macro=0.7699
fold0 ep 007  tr=2.1611  val_AccPaper=0.7767  val_BalAccMaj=0.7767  win_BalAcc=0.7711  win_f1_macro=0.7705
fold0 ep 008  tr=2.1528  val_AccPaper=0.7722  val_BalAccMaj=0.7722  win_BalAcc=0.7689  win_f1_macro=0.7686
fold0 ep 009  tr=2.1440  val_AccPaper=0.7796  val_BalAccMaj=0.7796  win_BalAcc=0.7739  win_f1_macro=0.7728
fold0 ep 010  tr=2.1315  val_AccPaper=0.7793  val_BalAccMaj=0.7793  win_BalAcc=0.7725  win_f1_macro=0.7723
fold0 ep 011  tr=2.1235  val_AccPaper=0.7778  val_BalAccMaj=0.7778  win_BalAcc=0.7733  win_f1_macro=0.7726
