lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
315937.1789144809,-648.666748046875,-1217.43994140625,-1076.2603759765625,-1128.00146484375,-1053.2657470703125,-654.2398071289062,-1271.8323974609375,-1478.3148193359375
315937.18291448086,-656.0103759765625,-1226.5211181640625,-1084.876953125,-1136.828857421875,-1060.6287841796875,-660.4693603515625,-1281.0211181640625,-1487.1072998046875
315937.1869144809,-665.0266723632812,-1235.8402099609375,-1093.9691162109375,-1146.12451171875,-1069.7265625,-669.5115966796875,-1290.294677734375,-1496.48876953125
315937.1909144809,-664.313232421875,-1233.871826171875,-1092.2850341796875,-1144.3134765625,-1068.9212646484375,-669.4976196289062,-1288.2872314453125,-1494.7491455078125
315937.1949144809,-655.3649291992188,-1223.7054443359375,-1082.475341796875,-1134.3214111328125,-1059.9473876953125,-661.2372436523438,-1277.9794921875,-1484.7991943359375
315937.19891448086,-649.3362426757812,-1218.0704345703125,-1076.891357421875,-1128.6414794921875,-1053.8363037109375,-654.7284545898438,-1272.468994140625,-1479.0257568359375
315937.2029144809,-656.4760131835938,-1226.9168701171875,-1085.33154296875,-1137.322509765625,-1061.0455322265625,-660.8525390625,-1281.500244140625,-1487.5924072265625
315937.2069144809,-665.970947265625,-1236.696533203125,-1094.889404296875,-1147.1346435546875,-1070.6463623046875,-670.4283447265625,-1291.2259521484375,-1497.4105224609375
315937.21091448085,-664.6524658203125,-1234.14404296875,-1092.5992431640625,-1144.7275390625,-1069.2484130859375,-669.8922729492188,-1288.549560546875,-1495.0804443359375
315937.21491448086,-655.1395874023438,-1223.2877197265625,-1082.1591796875,-1134.0396728515625,-1059.6241455078125,-661.0324096679688,-1277.7127685546875,-1484.48291015625
315937.2189144809,-649.4751586914062,-1217.935546875,-1076.872802734375,-1128.616943359375,-1053.8153076171875,-654.8473510742188,-1272.5633544921875,-1478.9627685546875
315937.2229144809,-656.8282470703125,-1226.8983154296875,-1085.4150390625,-1137.39599609375,-1061.1749267578125,-661.21826171875,-1281.62109375,-1487.552978515625
315937.22691448085,-666.09033203125,-1236.4132080078125,-1094.6890869140625,-1146.9708251953125,-1070.5614013671875,-670.690673828125,-1290.8802490234375,-1497.0023193359375
315937.23091448087,-665.4158935546875,-1234.8245849609375,-1093.2762451171875,-1145.4769287109375,-1070.05029296875,-670.8370361328125,-1289.1151123046875,-1495.68896484375
315937.2349144809,-656.3886108398438,-1224.8179931640625,-1083.5870361328125,-1135.5474853515625,-1061.135986328125,-662.3953247070312,-1279.1380615234375,-1486.0506591796875
315937.2389144809,-649.9982299804688,-1218.9742431640625,-1077.753662109375,-1129.6341552734375,-1054.7745361328125,-655.5437622070312,-1273.4385986328125,-1480.10791015625
315937.24291448086,-657.7235107421875,-1228.401123046875,-1086.7264404296875,-1138.822265625,-1062.5682373046875,-662.2879028320312,-1282.881591796875,-1489.1221923828125
315937.2469144809,-666.6378784179688,-1237.4599609375,-1095.619873046875,-1147.89404296875,-1071.484619140625,-671.2677001953125,-1291.857421875,-1498.12744140625
315937.2509144809,-664.959228515625,-1234.7205810546875,-1093.1153564453125,-1145.274169921875,-1069.8485107421875,-670.357421875,-1289.0626220703125,-1495.7083740234375
315937.2549144809,-655.6681518554688,-1224.240478515625,-1083.00146484375,-1134.930908203125,-1060.577392578125,-661.7738037109375,-1278.529541015625,-1485.486572265625
315937.25891448086,-649.4696044921875,-1218.4600830078125,-1077.2540283203125,-1129.1070556640625,-1054.2879638671875,-655.0606689453125,-1272.9180908203125,-1479.6097412109375
315937.2629144809,-656.478515625,-1227.37451171875,-1085.6239013671875,-1137.6712646484375,-1061.462158203125,-661.121826171875,-1281.8079833984375,-1488.2093505859375
315937.2669144809,-665.4743041992188,-1236.66552734375,-1094.681640625,-1146.890869140625,-1070.5313720703125,-670.1560668945312,-1290.9920654296875,-1497.5169677734375
315937.2709144809,-664.7034301757812,-1234.6331787109375,-1092.9415283203125,-1145.037841796875,-1069.6326904296875,-670.0951538085938,-1288.884765625,-1495.7174072265625
315937.27491448086,-655.153564453125,-1223.7703857421875,-1082.4783935546875,-1134.307373046875,-1059.9393310546875,-661.0848388671875,-1278.0909423828125,-1485.1343994140625
315937.2789144809,-649.2093505859375,-1218.246826171875,-1076.9832763671875,-1128.6988525390625,-1053.896728515625,-654.6395263671875,-1272.6727294921875,-1479.4783935546875
315937.2829144809,-656.660888671875,-1227.3929443359375,-1085.69384765625,-1137.6287841796875,-1061.3997802734375,-661.1133422851562,-1281.8819580078125,-1488.263916015625
315937.2869144809,-665.9044799804688,-1236.823486328125,-1094.9468994140625,-1147.03369140625,-1070.6668701171875,-670.4259033203125,-1291.2913818359375,-1497.6788330078125
315937.29091448087,-664.7084350585938,-1234.40283203125,-1092.8131103515625,-1144.8045654296875,-1069.404296875,-669.9717407226562,-1288.8153076171875,-1495.5101318359375
315937.2949144809,-655.5782470703125,-1224.069580078125,-1082.8546142578125,-1134.651611328125,-1060.26806640625,-661.435546875,-1278.49462890625,-1485.462646484375
315937.2989144809,-649.763427734375,-1218.699462890625,-1077.50634765625,-1129.2109375,-1054.42626953125,-655.1690673828125,-1273.2313232421875,-1479.9210205078125
315937.30291448085,-657.2694091796875,-1227.8560791015625,-1086.2283935546875,-1138.1778564453125,-1061.9527587890625,-661.7093505859375,-1282.4754638671875,-1488.718017578125
315937.30691448087,-667.0211181640625,-1237.8341064453125,-1096.0020751953125,-1148.203857421875,-1071.7574462890625,-671.5225219726562,-1292.37255859375,-1498.738037109375
315937.3109144809,-666.0713500976562,-1235.7158203125,-1094.1260986328125,-1146.2568359375,-1070.774169921875,-671.30419921875,-1290.146240234375,-1496.8504638671875
315937.3149144809,-656.3561401367188,-1224.715576171875,-1083.4935302734375,-1135.392578125,-1060.978515625,-662.222412109375,-1279.0811767578125,-1486.0291748046875
315937.31891448086,-650.076171875,-1218.8873291015625,-1077.7147216796875,-1129.543701171875,-1054.6651611328125,-655.4603271484375,-1273.4385986328125,-1480.10791015625
315937.3229144809,-657.8349609375,-1228.4366455078125,-1086.8128662109375,-1138.876220703125,-1062.583251953125,-662.29736328125,-1283.0699462890625,-1489.342529296875
315937.32691448083,-666.9826049804688,-1237.9061279296875,-1096.0445556640625,-1148.292236328125,-1071.8538818359375,-671.5390014648438,-1292.427978515625,-1498.823974609375
315937.33091448084,-665.7306518554688,-1235.6224365234375,-1093.961669921875,-1146.116455078125,-1070.6982421875,-671.1463012695312,-1289.9034423828125,-1496.76708984375
315937.33491448086,-656.1188354492188,-1224.736083984375,-1083.4410400390625,-1135.363525390625,-1060.9945068359375,-662.1914672851562,-1278.9083251953125,-1486.05859375
315937.3389144809,-649.5475463867188,-1218.4820556640625,-1077.2540283203125,-1129.0755615234375,-1054.2169189453125,-655.0471801757812,-1272.9090576171875,-1479.6597900390625
315937.34291448083,-656.7063598632812,-1227.233154296875,-1085.56689453125,-1137.658203125,-1061.331787109375,-661.1792602539062,-1281.822509765625,-1488.0440673828125
315937.34691448085,-666.0274047851562,-1236.76953125,-1094.91845703125,-1147.2435302734375,-1070.7462158203125,-670.6132202148438,-1291.255859375,-1497.578369140625
315937.35091448086,-665.0307006835938,-1234.6446533203125,-1093.035400390625,-1145.2286376953125,-1069.7406005859375,-670.3124389648438,-1289.0816650390625,-1495.744873046875
315937.3549144809,-655.9549560546875,-1224.4293212890625,-1083.1453857421875,-1135.079833984375,-1060.704833984375,-661.9061889648438,-1278.8233642578125,-1485.75634765625
315937.35891448084,-650.4793090820312,-1219.3719482421875,-1078.120849609375,-1129.9024658203125,-1055.169189453125,-656.0448608398438,-1273.763427734375,-1480.4581298828125
315937.36291448085,-659.6165161132812,-1230.275634765625,-1088.550537109375,-1140.5694580078125,-1064.3818359375,-664.2423095703125,-1284.6746826171875,-1490.982177734375
315937.36691448087,-670.4234008789062,-1241.4417724609375,-1099.4873046875,-1151.708984375,-1075.3270263671875,-675.1146240234375,-1295.80126953125,-1502.197265625
315937.3709144809,-669.4756469726562,-1239.3834228515625,-1097.687255859375,-1149.8150634765625,-1074.37939453125,-674.8658447265625,-1293.6849365234375,-1500.4271240234375
315937.37491448084,-659.2138671875,-1227.861572265625,-1086.568603515625,-1138.4691162109375,-1064.0865478515625,-665.2774658203125,-1282.1357421875,-1489.13671875
315937.37891448085,-651.9126586914062,-1220.920166015625,-1079.6871337890625,-1131.461669921875,-1056.698974609375,-657.5471801757812,-1275.314697265625,-1482.017822265625
315937.38291448087,-660.1400756835938,-1230.7628173828125,-1089.1085205078125,-1141.0870361328125,-1064.9154052734375,-664.7619018554688,-1285.338134765625,-1491.5018310546875
315937.3869144809,-670.6506958007812,-1241.739990234375,-1099.821044921875,-1152.066162109375,-1075.6318359375,-675.3009643554688,-1296.27685546875,-1502.5943603515625
315937.39091448084,-670.5912475585938,-1240.940673828125,-1099.14306640625,-1151.3487548828125,-1075.878662109375,-676.04638671875,-1295.2437744140625,-1502.1851806640625
315937.39491448086,-661.7133178710938,-1231.0216064453125,-1089.5467529296875,-1141.53759765625,-1067.1331787109375,-667.8439331054688,-1285.2657470703125,-1492.5623779296875
315937.3989144809,-655.078125,-1224.7900390625,-1083.4080810546875,-1135.2626953125,-1060.45751953125,-660.76611328125,-1279.2464599609375,-1486.1925048828125
315937.40291448083,-663.3400268554688,-1234.8350830078125,-1092.9654541015625,-1145.0997314453125,-1068.851318359375,-668.0562744140625,-1289.3154296875,-1495.917236328125
315937.40691448085,-673.514404296875,-1245.2056884765625,-1103.139892578125,-1155.4764404296875,-1079.0545654296875,-678.298095703125,-1299.6002197265625,-1506.2799072265625
315937.41091448086,-672.5931396484375,-1243.0709228515625,-1101.290283203125,-1153.5030517578125,-1078.0828857421875,-678.1406860351562,-1297.3795166015625,-1504.385986328125
315937.4149144809,-662.6336059570312,-1231.672119140625,-1090.3160400390625,-1142.2760009765625,-1067.925537109375,-668.7752075195312,-1285.97216796875,-1493.1744384765625
315937.41891448083,-656.1047973632812,-1225.50048828125,-1084.1910400390625,-1136.04248046875,-1061.2723388671875,-661.7512817382812,-1279.9249267578125,-1486.824462890625
315937.42291448085,-663.6143188476562,-1234.7716064453125,-1092.947509765625,-1145.0343017578125,-1068.86328125,-668.300048828125,-1289.2294921875,-1495.7498779296875
315937.4269144808,-672.2184448242188,-1243.571533203125,-1101.55810546875,-1153.7733154296875,-1077.548828125,-677.027099609375,-1297.923095703125,-1504.535400390625
315937.4309144808,-670.9689331054688,-1241.27783203125,-1099.522705078125,-1151.632080078125,-1076.3712158203125,-676.4830322265625,-1295.60693359375,-1502.5458984375
315937.43491448084,-662.42529296875,-1231.672119140625,-1090.22265625,-1142.16162109375,-1067.863037109375,-668.5328979492188,-1285.92919921875,-1493.1768798828125
315937.43891448085,-656.876708984375,-1226.68701171875,-1085.22412109375,-1137.0601806640625,-1062.3314208984375,-662.5081787109375,-1281.0665283203125,-1488.0760498046875
315937.4429144808,-664.7669067382812,-1236.306396484375,-1094.392333984375,-1146.47314453125,-1070.3660888671875,-669.4541625976562,-1290.77880859375,-1497.45947265625
315937.4469144808,-673.7542114257812,-1245.7218017578125,-1103.5784912109375,-1155.8616943359375,-1079.609619140625,-678.5274047851562,-1300.15625,-1507.00390625
315937.45091448084,-672.6436157226562,-1243.4910888671875,-1101.6151123046875,-1153.876708984375,-1078.4920654296875,-678.1661987304688,-1297.8466796875,-1505.0054931640625
315937.45491448086,-663.750732421875,-1233.2657470703125,-1091.7379150390625,-1143.7923583984375,-1069.3673095703125,-669.8578491210938,-1287.5828857421875,-1494.8541259765625
315937.4589144808,-658.1541748046875,-1227.7596435546875,-1086.3258056640625,-1138.173828125,-1063.3851318359375,-663.6687622070312,-1282.298095703125,-1489.042724609375
315937.4629144808,-665.4738159179688,-1236.478271484375,-1094.7196044921875,-1146.7354736328125,-1070.6243896484375,-670.024169921875,-1291.220458984375,-1497.49853515625
315937.46691448084,-673.4459838867188,-1244.6876220703125,-1102.7591552734375,-1154.9349365234375,-1078.747802734375,-678.1636962890625,-1299.2769775390625,-1505.8028564453125
315937.47091448086,-671.791259765625,-1242.0872802734375,-1100.33056640625,-1152.4359130859375,-1077.1475830078125,-677.2678833007812,-1296.4188232421875,-1503.4322509765625
315937.4749144808,-664.2747802734375,-1233.7928466796875,-1092.2335205078125,-1144.2529296875,-1069.7255859375,-670.2969970703125,-1288.0849609375,-1495.3507080078125
315937.47891448083,-660.0142211914062,-1230.229736328125,-1088.597412109375,-1140.5599365234375,-1065.5299072265625,-665.5572509765625,-1284.6512451171875,-1491.6856689453125
315937.48291448085,-666.3011474609375,-1237.9410400390625,-1095.985107421875,-1148.075439453125,-1071.8853759765625,-671.0068969726562,-1292.4234619140625,-1499.1651611328125
315937.48691448086,-671.8897094726562,-1243.4716796875,-1101.462158203125,-1153.659423828125,-1077.493896484375,-676.7448120117188,-1297.91552734375,-1504.7176513671875
315937.4909144808,-669.7389526367188,-1240.339111328125,-1098.5474853515625,-1150.683349609375,-1075.3980712890625,-675.3009643554688,-1294.7486572265625,-1501.7760009765625
315937.49491448083,-662.5536499023438,-1232.50244140625,-1090.8636474609375,-1142.8975830078125,-1068.313232421875,-668.600830078125,-1286.847900390625,-1494.1112060546875
315937.49891448085,-659.9317626953125,-1230.4000244140625,-1088.7283935546875,-1140.6678466796875,-1065.535888671875,-665.35595703125,-1284.8995361328125,-1491.845458984375
315937.50291448087,-667.307373046875,-1238.655029296875,-1096.8238525390625,-1148.8602294921875,-1072.6851806640625,-671.88720703125,-1293.226806640625,-1499.7601318359375
315937.5069144808,-672.0880737304688,-1243.1962890625,-1101.3792724609375,-1153.4896240234375,-1077.4144287109375,-676.7947998046875,-1297.7252197265625,-1504.3609619140625
315937.51091448084,-668.579345703125,-1238.722900390625,-1097.085693359375,-1149.1280517578125,-1073.8697509765625,-673.9085693359375,-1293.1568603515625,-1500.1134033203125
315937.51491448085,-660.0271606445312,-1229.1895751953125,-1087.744140625,-1139.66162109375,-1065.1142578125,-665.8740234375,-1283.4486083984375,-1490.530517578125
315937.51891448087,-657.2923583984375,-1226.8284912109375,-1085.353515625,-1137.234619140625,-1062.1781005859375,-662.6695556640625,-1281.1849365234375,-1487.878662109375
315937.5229144808,-663.8980712890625,-1234.327392578125,-1092.7142333984375,-1144.6866455078125,-1068.636474609375,-668.4649658203125,-1288.848876953125,-1495.097900390625
315937.52691448084,-668.6572875976562,-1238.7408447265625,-1097.1611328125,-1149.16455078125,-1073.28271484375,-673.3875122070312,-1293.1964111328125,-1499.4913330078125
315937.53091448086,-665.5802612304688,-1234.5452880859375,-1093.21533203125,-1145.1517333984375,-1070.0927734375,-671.0128784179688,-1288.8887939453125,-1495.40771484375
315937.5349144809,-658.6047973632812,-1226.83642578125,-1085.6343994140625,-1137.5089111328125,-1063.077880859375,-664.5291137695312,-1281.05859375,-1487.749755859375
315937.5389144808,-656.8407592773438,-1225.6578369140625,-1084.373291015625,-1136.1883544921875,-1061.225830078125,-662.25244140625,-1279.9034423828125,-1486.368408203125
315937.54291448084,-664.7783813476562,-1234.59716796875,-1093.1337890625,-1144.98291015625,-1069.069580078125,-669.3587036132812,-1288.9482421875,-1495.0589599609375
315937.54691448086,-671.013916015625,-1240.598876953125,-1099.1910400390625,-1151.0579833984375,-1075.277587890625,-675.7401123046875,-1294.9609375,-1501.1251220703125
315937.5509144808,-669.10791015625,-1237.74267578125,-1096.5435791015625,-1148.3636474609375,-1073.379638671875,-674.4761352539062,-1292.064208984375,-1498.490234375
315937.55491448083,-662.87744140625,-1230.99365234375,-1089.8829345703125,-1141.6075439453125,-1067.24560546875,-668.6847534179688,-1285.253662109375,-1491.9368896484375
315937.55891448085,-660.7636108398438,-1229.5762939453125,-1088.355224609375,-1140.0423583984375,-1065.13623046875,-666.0768432617188,-1283.8992919921875,-1490.4161376953125
315937.56291448086,-667.4957275390625,-1237.24658203125,-1095.857177734375,-1147.58984375,-1071.7569580078125,-672.0445556640625,-1291.640625,-1497.82568359375
315937.5669144808,-672.351806640625,-1241.8978271484375,-1100.5159912109375,-1152.2525634765625,-1076.634033203125,-677.1329956054688,-1296.221923828125,-1502.4754638671875
315937.57091448084,-669.074462890625,-1237.6932373046875,-1096.4581298828125,-1148.1278076171875,-1073.357666015625,-674.549072265625,-1291.866455078125,-1498.4117431640625
315937.5749144808,-660.8265380859375,-1228.6944580078125,-1087.5858154296875,-1139.1895751953125,-1064.98291015625,-666.682861328125,-1282.6932373046875,-1489.473876953125
315937.5789144808,-658.1646728515625,-1226.6385498046875,-1085.4324951171875,-1137.0322265625,-1062.2730712890625,-663.4833984375,-1280.7542724609375,-1487.276123046875
315937.5829144808,-665.2964477539062,-1234.950439453125,-1093.530517578125,-1145.2001953125,-1069.501708984375,-669.8803100585938,-1289.2745361328125,-1495.4605712890625
315937.58691448084,-671.186279296875,-1240.8077392578125,-1099.3753662109375,-1151.08154296875,-1075.5284423828125,-675.949951171875,-1295.124267578125,-1501.4373779296875
315937.5909144808,-669.7504272460938,-1238.4486083984375,-1097.2060546875,-1148.8427734375,-1074.133056640625,-675.1880493164062,-1292.686767578125,-1499.258056640625
315937.5949144808,-663.8975830078125,-1231.9273681640625,-1090.8271484375,-1142.3974609375,-1068.28271484375,-669.81884765625,-1286.08251953125,-1492.814208984375
315937.5989144808,-661.705322265625,-1230.2786865234375,-1089.12451171875,-1140.7213134765625,-1066.0030517578125,-667.1320190429688,-1284.54931640625,-1490.99267578125
315937.60291448084,-668.8886108398438,-1238.453125,-1097.1336669921875,-1148.8248291015625,-1073.17626953125,-673.5868530273438,-1292.8896484375,-1498.9508056640625
315937.6069144808,-674.1469116210938,-1243.3951416015625,-1102.1121826171875,-1153.8917236328125,-1078.3006591796875,-678.9151000976562,-1297.9111328125,-1503.9503173828125
315937.6109144808,-671.099365234375,-1239.42138671875,-1098.32275390625,-1150.0882568359375,-1075.201171875,-676.4720458984375,-1293.808349609375,-1500.1683349609375
315937.61491448083,-664.1224365234375,-1231.932373046875,-1090.898681640625,-1142.6282958984375,-1068.358642578125,-670.0431518554688,-1286.1634521484375,-1492.7747802734375
315937.61891448084,-661.6138916015625,-1229.993896484375,-1088.88720703125,-1140.574951171875,-1065.73876953125,-667.01611328125,-1284.3729248046875,-1490.6649169921875
315937.62291448086,-668.3575439453125,-1237.644287109375,-1096.3568115234375,-1148.1883544921875,-1072.368896484375,-673.0053100585938,-1292.134765625,-1498.0455322265625
315937.6269144808,-672.9468383789062,-1242.0228271484375,-1100.75830078125,-1152.687744140625,-1076.9598388671875,-677.7730102539062,-1296.4073486328125,-1502.4415283203125
315937.63091448083,-669.1519165039062,-1237.31005859375,-1096.2193603515625,-1148.1463623046875,-1073.1368408203125,-674.5785522460938,-1291.59814453125,-1497.9141845703125
315937.63491448085,-661.9876098632812,-1229.500244140625,-1088.5465087890625,-1140.4649658203125,-1065.9844970703125,-667.8798828125,-1283.763916015625,-1490.2313232421875
315937.63891448086,-660.0156860351562,-1228.1048583984375,-1087.11767578125,-1139.0531005859375,-1063.9801025390625,-665.410888671875,-1282.534423828125,-1488.72802734375
315937.6429144808,-666.747802734375,-1235.9061279296875,-1094.7220458984375,-1146.7359619140625,-1070.69580078125,-671.3201293945312,-1290.5489501953125,-1496.412841796875
315937.64691448084,-671.0443725585938,-1239.9544677734375,-1098.7857666015625,-1150.813232421875,-1074.9208984375,-675.6991577148438,-1294.6002197265625,-1500.5035400390625
315937.65091448085,-667.178466796875,-1235.1932373046875,-1094.18798828125,-1146.160888671875,-1071.074462890625,-672.459228515625,-1289.7281494140625,-1495.9136962890625
315937.65491448087,-659.785400390625,-1227.2105712890625,-1086.322265625,-1138.240234375,-1063.736328125,-665.5272827148438,-1281.6650390625,-1488.027587890625
315937.6589144808,-657.6450805664062,-1225.6728515625,-1084.70361328125,-1136.6270751953125,-1061.506591796875,-662.8768920898438,-1280.19677734375,-1486.323974609375
315937.66291448084,-664.1519165039062,-1233.203369140625,-1092.043701171875,-1144.067138671875,-1068.0074462890625,-668.6263427734375,-1287.7886962890625,-1493.633544921875
315937.66691448085,-669.1163940429688,-1238.1339111328125,-1096.9488525390625,-1148.9716796875,-1073.118896484375,-673.8081665039062,-1292.641845703125,-1498.64501953125
315937.67091448087,-665.7965698242188,-1234.068603515625,-1093.012939453125,-1144.929443359375,-1069.889892578125,-671.0593872070312,-1288.505126953125,-1494.818115234375
315937.6749144808,-658.8546142578125,-1226.556640625,-1085.5748291015625,-1137.462890625,-1062.968505859375,-664.5650634765625,-1280.897216796875,-1487.427490234375
315937.67891448084,-656.9601440429688,-1225.2772216796875,-1084.18994140625,-1136.08251953125,-1061.0460205078125,-662.2059326171875,-1279.667236328125,-1485.9671630859375
315937.68291448086,-664.2957763671875,-1233.637451171875,-1092.40087890625,-1144.3768310546875,-1068.369140625,-668.7821655273438,-1288.2083740234375,-1494.190673828125
315937.6869144809,-669.808837890625,-1239.087158203125,-1097.8541259765625,-1149.864990234375,-1073.9866943359375,-674.4861450195312,-1293.60498046875,-1499.7601318359375
315937.69091448083,-667.0031127929688,-1235.478515625,-1094.3978271484375,-1146.4222412109375,-1071.2802734375,-672.3593139648438,-1289.9114990234375,-1496.3958740234375
315937.69491448085,-659.6334838867188,-1227.5068359375,-1086.5341796875,-1138.56201171875,-1063.9151611328125,-665.3713989257812,-1281.974365234375,-1488.6165771484375
315937.69891448086,-657.6765747070312,-1226.2529296875,-1085.1932373046875,-1137.2060546875,-1062.0142822265625,-662.9563598632812,-1280.8153076171875,-1487.2572021484375
315937.7029144808,-665.2860107421875,-1235.0643310546875,-1093.7548828125,-1145.8531494140625,-1069.736572265625,-669.8163452148438,-1289.74658203125,-1495.9417724609375
315937.70691448083,-670.2565307617188,-1240.06884765625,-1098.702392578125,-1150.879638671875,-1074.8270263671875,-674.88232421875,-1294.80810546875,-1501.1470947265625
315937.71091448085,-667.3148803710938,-1236.4442138671875,-1095.1607666015625,-1147.29052734375,-1072.0302734375,-672.6026611328125,-1291.06103515625,-1497.750732421875
315937.71491448086,-659.5680541992188,-1227.9720458984375,-1086.785400390625,-1138.8468017578125,-1064.2493896484375,-665.3848876953125,-1282.39599609375,-1489.2396240234375
315937.7189144808,-656.7518310546875,-1225.620849609375,-1084.3853759765625,-1136.415771484375,-1061.2952880859375,-662.0905151367188,-1280.1383056640625,-1486.6241455078125
315937.72291448084,-663.4049682617188,-1233.30419921875,-1091.90087890625,-1144.023193359375,-1067.9329833984375,-667.954345703125,-1287.9381103515625,-1494.1126708984375
315937.7269144808,-668.2810668945312,-1238.0634765625,-1096.6669921875,-1148.7943115234375,-1072.8765869140625,-673.0372924804688,-1292.6683349609375,-1498.9423828125
315937.7309144808,-664.8568115234375,-1233.7613525390625,-1092.54833984375,-1144.5882568359375,-1069.509765625,-670.2744750976562,-1288.29931640625,-1494.8291015625
315937.7349144808,-657.62109375,-1225.7998046875,-1084.7305908203125,-1136.7275390625,-1062.22802734375,-663.5029296875,-1280.229736328125,-1486.9344482421875
315937.73891448084,-654.979736328125,-1223.60498046875,-1082.494873046875,-1134.443359375,-1059.4322509765625,-660.4163818359375,-1278.0460205078125,-1484.4783935546875
315937.7429144808,-661.7932739257812,-1231.27392578125,-1090.00634765625,-1142.0072021484375,-1066.06201171875,-666.4375610351562,-1285.8302001953125,-1491.89599609375
315937.7469144808,-666.7113647460938,-1236.0225830078125,-1094.7425537109375,-1146.7344970703125,-1070.9730224609375,-671.5225219726562,-1290.4495849609375,-1496.647216796875
315937.7509144808,-663.4309692382812,-1231.9403076171875,-1090.794677734375,-1142.754150390625,-1067.799072265625,-668.91357421875,-1286.2119140625,-1492.7373046875
315937.75491448084,-656.250732421875,-1224.347900390625,-1083.2677001953125,-1135.22216796875,-1060.8011474609375,-662.2289428710938,-1278.5311279296875,-1485.3292236328125
315937.7589144808,-654.6709594726562,-1223.6070556640625,-1082.3739013671875,-1134.3763427734375,-1059.3209228515625,-660.0951538085938,-1277.9615478515625,-1484.5943603515625
315937.7629144808,-662.4337768554688,-1232.6951904296875,-1091.182861328125,-1143.311279296875,-1067.24951171875,-667.0525512695312,-1287.2451171875,-1493.6141357421875
