[15:33:02] === S1 cues=1398 train=699 eval=699 ===
[16:19:29] fold4 ep 004 tr=0.6379 va=0.8471 val_AccPaper=0.6393
[16:19:30] fold4 ep 005 tr=0.5990 va=0.8564 val_AccPaper=0.6434
[16:19:31] fold4 ep 006 tr=0.5598 va=0.8682 val_AccPaper=0.6516
[16:19:32] fold4 ep 007 tr=0.5490 va=0.8939 val_AccPaper=0.6230
[16:19:33] fold4 ep 008 tr=0.5247 va=0.9036 val_AccPaper=0.6393
[16:19:35] fold4 ep 009 tr=0.5050 va=0.9062 val_AccPaper=0.6107
[16:19:36] fold4 ep 010 tr=0.4922 va=0.9072 val_AccPaper=0.6352
[16:19:37] fold4 ep 011 tr=0.4780 va=0.9124 val_AccPaper=0.6598
[16:19:38] fold4 ep 012 tr=0.4511 va=0.9551 val_AccPaper=0.6230
[16:19:40] fold4 ep 013 tr=0.4593 va=0.9572 val_AccPaper=0.6270
[16:19:41] fold4 ep 014 tr=0.4302 va=0.9781 val_AccPaper=0.5984
[16:19:42] fold4 ep 015 tr=0.4317 va=0.9766 val_AccPaper=0.6352
[16:19:43] fold4 ep 016 tr=0.4126 va=0.9996 val_AccPaper=0.6148
[16:19:44] fold4 ep 017 tr=0.4174 va=0.9935 val_AccPaper=0.5943
[16:19:46] fold4 ep 018 tr=0.3989 va=0.9780 val_AccPaper=0.6230
[16:19:47] fold4 ep 019 tr=0.3942 va=1.0428 val_AccPaper=0.6189
[16:19:48] fold4 ep 020 tr=0.3894 va=1.0785 val_AccPaper=0.5984
[16:19:49] fold4 ep 021 tr=0.3798 va=1.0206 val_AccPaper=0.6475
[16:19:51] fold4 ep 022 tr=0.3798 va=1.0230 val_AccPaper=0.6189
[16:19:52] fold4 ep 023 tr=0.3717 va=1.0472 val_AccPaper=0.6025
[16:19:53] fold4 ep 024 tr=0.3630 va=1.0442 val_AccPaper=0.6475
[16:19:54] fold4 ep 025 tr=0.3653 va=1.0596 val_AccPaper=0.6311
[16:19:56] fold4 ep 026 tr=0.3586 va=1.0542 val_AccPaper=0.6230
[16:19:57] fold4 ep 027 tr=0.3543 va=1.0623 val_AccPaper=0.6148
[16:19:58] fold4 ep 028 tr=0.3535 va=1.0595 val_AccPaper=0.6230
[16:19:59] fold4 ep 029 tr=0.3489 va=1.0645 val_AccPaper=0.6148
[16:20:00] fold4 ep 030 tr=0.3385 va=1.0872 val_AccPaper=0.6148
[16:20:02] fold4 ep 031 tr=0.3411 va=1.0979 val_AccPaper=0.6025
[16:20:02]   early stop @ ep 31
[16:20:05] === S15 cues=1319 train=659 eval=660 ===
[16:20:06] [S15] task fold0 ft_tr=17618 ft_va=4607 eval=21420
[16:20:08] fold0 ep 001 tr=0.3447 va=0.2355 val_AccPaper=0.9091
[16:20:09] fold0 ep 002 tr=0.2132 va=0.2391 val_AccPaper=0.9242
[16:20:11] fold0 ep 003 tr=0.1919 va=0.2315 val_AccPaper=0.9091
[16:20:12] fold0 ep 004 tr=0.1690 va=0.2291 val_AccPaper=0.9280
[16:20:13] fold0 ep 005 tr=0.1592 va=0.2310 val_AccPaper=0.9205
[16:20:15] fold0 ep 006 tr=0.1425 va=0.2530 val_AccPaper=0.9280
[16:20:16] fold0 ep 007 tr=0.1370 va=0.2231 val_AccPaper=0.9167
[16:20:18] fold0 ep 008 tr=0.1341 va=0.2444 val_AccPaper=0.9242
[16:20:19] fold0 ep 009 tr=0.1219 va=0.2436 val_AccPaper=0.9205
[16:20:20] fold0 ep 010 tr=0.1127 va=0.2635 val_AccPaper=0.9129
[16:20:22] fold0 ep 011 tr=0.1146 va=0.2456 val_AccPaper=0.9129
[16:20:23] fold0 ep 012 tr=0.1128 va=0.2749 val_AccPaper=0.9205
[16:20:25] fold0 ep 013 tr=0.0995 va=0.2447 val_AccPaper=0.9167
[16:20:26] fold0 ep 014 tr=0.0971 va=0.2510 val_AccPaper=0.9205
[16:20:28] fold0 ep 015 tr=0.0972 va=0.2510 val_AccPaper=0.9129
[16:20:29] fold0 ep 016 tr=0.0989 va=0.2780 val_AccPaper=0.9205
[16:20:30] fold0 ep 017 tr=0.0970 va=0.2616 val_AccPaper=0.9242
[16:20:32] fold0 ep 018 tr=0.0879 va=0.2617 val_AccPaper=0.9167
[16:20:33] fold0 ep 019 tr=0.0929 va=0.2773 val_AccPaper=0.9167
[16:20:35] fold0 ep 020 tr=0.0924 va=0.2647 val_AccPaper=0.9167
[16:20:36] fold0 ep 021 tr=0.0810 va=0.2871 val_AccPaper=0.9167
[16:20:38] fold0 ep 022 tr=0.0863 va=0.2741 val_AccPaper=0.9129
[16:20:39] fold0 ep 023 tr=0.0845 va=0.2744 val_AccPaper=0.9129
[16:20:40] fold0 ep 024 tr=0.0801 va=0.2889 val_AccPaper=0.9091
[16:20:40]   early stop @ ep 24
[16:20:42] [S15] task fold1 ft_tr=17618 ft_va=4607 eval=21420
[16:20:44] fold1 ep 001 tr=0.3199 va=0.2527 val_AccPaper=0.9129
[16:20:45] fold1 ep 002 tr=0.2345 va=0.2342 val_AccPaper=0.9167
[16:20:47] fold1 ep 003 tr=0.1940 va=0.2430 val_AccPaper=0.9242
[16:20:48] fold1 ep 004 tr=0.1763 va=0.2396 val_AccPaper=0.9318
[16:20:50] fold1 ep 005 tr=0.1598 va=0.2226 val_AccPaper=0.9242
[16:20:51] fold1 ep 006 tr=0.1569 va=0.2537 val_AccPaper=0.9129
[16:20:52] fold1 ep 007 tr=0.1465 va=0.2397 val_AccPaper=0.9280
[16:20:54] fold1 ep 008 tr=0.1372 va=0.2345 val_AccPaper=0.9205
[16:20:55] fold1 ep 009 tr=0.1293 va=0.2374 val_AccPaper=0.9205
[16:20:57] fold1 ep 010 tr=0.1217 va=0.2425 val_AccPaper=0.9205
[16:20:58] fold1 ep 011 tr=0.1146 va=0.2380 val_AccPaper=0.9167
[16:20:59] fold1 ep 012 tr=0.1125 va=0.2573 val_AccPaper=0.9167
[16:21:01] fold1 ep 013 tr=0.1098 va=0.2614 val_AccPaper=0.9091
[16:21:02] fold1 ep 014 tr=0.1043 va=0.2553 val_AccPaper=0.9015
[16:21:04] fold1 ep 015 tr=0.1053 va=0.2686 val_AccPaper=0.8864
[16:21:05] fold1 ep 016 tr=0.1041 va=0.2877 val_AccPaper=0.8902
[16:21:07] fold1 ep 017 tr=0.1015 va=0.2896 val_AccPaper=0.8977
[16:21:08] fold1 ep 018 tr=0.0990 va=0.2678 val_AccPaper=0.8939
[16:21:09] fold1 ep 019 tr=0.0984 va=0.2809 val_AccPaper=0.9053
[16:21:11] fold1 ep 020 tr=0.0951 va=0.2821 val_AccPaper=0.9129
[16:21:12] fold1 ep 021 tr=0.0936 va=0.3017 val_AccPaper=0.8977
[16:21:14] fold1 ep 022 tr=0.0900 va=0.2680 val_AccPaper=0.9205
[16:21:15] fold1 ep 023 tr=0.0890 va=0.2991 val_AccPaper=0.8864
[16:21:16] fold1 ep 024 tr=0.0888 va=0.2846 val_AccPaper=0.9015
[16:21:16]   early stop @ ep 24
[16:21:19] [S15] task fold2 ft_tr=17618 ft_va=4607 eval=21420
[16:21:20] fold2 ep 001 tr=0.3321 va=0.2456 val_AccPaper=0.9167
[16:21:21] fold2 ep 002 tr=0.2252 va=0.2502 val_AccPaper=0.9242
[16:21:23] fold2 ep 003 tr=0.1936 va=0.2454 val_AccPaper=0.9280
[16:21:24] fold2 ep 004 tr=0.1670 va=0.2427 val_AccPaper=0.9242
[16:21:26] fold2 ep 005 tr=0.1519 va=0.2467 val_AccPaper=0.9242
[16:21:27] fold2 ep 006 tr=0.1463 va=0.2589 val_AccPaper=0.9129
[16:21:29] fold2 ep 007 tr=0.1355 va=0.2470 val_AccPaper=0.9053
[16:21:30] fold2 ep 008 tr=0.1248 va=0.2489 val_AccPaper=0.9205
[16:21:31] fold2 ep 009 tr=0.1191 va=0.2680 val_AccPaper=0.8750
[16:21:33] fold2 ep 010 tr=0.1126 va=0.2502 val_AccPaper=0.9205
[16:21:34] fold2 ep 011 tr=0.1094 va=0.2537 val_AccPaper=0.9205
[16:21:36] fold2 ep 012 tr=0.1103 va=0.2613 val_AccPaper=0.9129
[16:21:37] fold2 ep 013 tr=0.0972 va=0.2799 val_AccPaper=0.9091
[16:21:39] fold2 ep 014 tr=0.0985 va=0.2832 val_AccPaper=0.9129
[16:21:40] fold2 ep 015 tr=0.1033 va=0.2688 val_AccPaper=0.9129
[16:21:41] fold2 ep 016 tr=0.0938 va=0.2674 val_AccPaper=0.9129
[16:21:43] fold2 ep 017 tr=0.0952 va=0.2745 val_AccPaper=0.9053
[16:21:44] fold2 ep 018 tr=0.0891 va=0.2836 val_AccPaper=0.9053
[16:21:46] fold2 ep 019 tr=0.0900 va=0.2759 val_AccPaper=0.9129
[16:21:47] fold2 ep 020 tr=0.0948 va=0.2743 val_AccPaper=0.9091
[16:21:49] fold2 ep 021 tr=0.0871 va=0.2742 val_AccPaper=0.9242
[16:21:50] fold2 ep 022 tr=0.0858 va=0.2877 val_AccPaper=0.9205
[16:21:51] fold2 ep 023 tr=0.0829 va=0.2950 val_AccPaper=0.9167
[16:21:51]   early stop @ ep 23
[16:21:53] [S15] task fold3 ft_tr=17618 ft_va=4607 eval=21420
[16:21:55] fold3 ep 001 tr=0.3388 va=0.2515 val_AccPaper=0.9129
[16:21:56] fold3 ep 002 tr=0.2335 va=0.2338 val_AccPaper=0.9242
[16:21:58] fold3 ep 003 tr=0.2025 va=0.2337 val_AccPaper=0.9242
[16:21:59] fold3 ep 004 tr=0.1846 va=0.2248 val_AccPaper=0.9091
[16:22:01] fold3 ep 005 tr=0.1712 va=0.2394 val_AccPaper=0.9167
[16:22:02] fold3 ep 006 tr=0.1545 va=0.2424 val_AccPaper=0.9167
[16:22:03] fold3 ep 007 tr=0.1464 va=0.2349 val_AccPaper=0.9015
[16:22:05] fold3 ep 008 tr=0.1363 va=0.2433 val_AccPaper=0.9053
[16:22:06] fold3 ep 009 tr=0.1229 va=0.2494 val_AccPaper=0.8977
[16:22:08] fold3 ep 010 tr=0.1229 va=0.2562 val_AccPaper=0.9015
[16:22:09] fold3 ep 011 tr=0.1179 va=0.2444 val_AccPaper=0.9129
[16:22:11] fold3 ep 012 tr=0.1186 va=0.2361 val_AccPaper=0.9129
[16:22:12] fold3 ep 013 tr=0.1107 va=0.2549 val_AccPaper=0.8977
[16:22:13] fold3 ep 014 tr=0.1112 va=0.2697 val_AccPaper=0.9053
[16:22:15] fold3 ep 015 tr=0.0978 va=0.2508 val_AccPaper=0.9091
[16:22:16] fold3 ep 016 tr=0.0991 va=0.2566 val_AccPaper=0.9053
[16:22:18] fold3 ep 017 tr=0.1009 va=0.3056 val_AccPaper=0.9015
[16:22:19] fold3 ep 018 tr=0.0944 va=0.2669 val_AccPaper=0.9129
[16:22:20] fold3 ep 019 tr=0.0975 va=0.2576 val_AccPaper=0.8939
[16:22:22] fold3 ep 020 tr=0.0942 va=0.2727 val_AccPaper=0.8902
[16:22:23] fold3 ep 021 tr=0.0937 va=0.2692 val_AccPaper=0.9053
[16:22:25] fold3 ep 022 tr=0.0901 va=0.2724 val_AccPaper=0.8939
[16:22:25]   early stop @ ep 22
[16:22:27] [S15] task fold4 ft_tr=17618 ft_va=4607 eval=21420
[16:22:28] fold4 ep 001 tr=0.3515 va=0.2482 val_AccPaper=0.9242
[16:22:30] fold4 ep 002 tr=0.2218 va=0.2372 val_AccPaper=0.9280
[16:22:31] fold4 ep 003 tr=0.1948 va=0.2327 val_AccPaper=0.9242
[16:22:32] fold4 ep 004 tr=0.1726 va=0.2367 val_AccPaper=0.9242
[16:22:34] fold4 ep 005 tr=0.1603 va=0.2350 val_AccPaper=0.9091
[16:22:35] fold4 ep 006 tr=0.1442 va=0.2285 val_AccPaper=0.9053
[16:22:37] fold4 ep 007 tr=0.1318 va=0.2392 val_AccPaper=0.9015
[16:22:38] fold4 ep 008 tr=0.1311 va=0.2606 val_AccPaper=0.9091
[16:22:40] fold4 ep 009 tr=0.1164 va=0.2355 val_AccPaper=0.9167
[16:22:41] fold4 ep 010 tr=0.1165 va=0.2426 val_AccPaper=0.9091
[16:22:42] fold4 ep 011 tr=0.1093 va=0.2559 val_AccPaper=0.9280
[16:22:44] fold4 ep 012 tr=0.1060 va=0.2465 val_AccPaper=0.9053
[16:22:45] fold4 ep 013 tr=0.1044 va=0.2396 val_AccPaper=0.9053
[16:22:47] fold4 ep 014 tr=0.1039 va=0.2535 val_AccPaper=0.8939
[16:22:48] fold4 ep 015 tr=0.0931 va=0.2634 val_AccPaper=0.9167
[16:22:50] fold4 ep 016 tr=0.0891 va=0.2497 val_AccPaper=0.8977
[16:22:51] fold4 ep 017 tr=0.0922 va=0.2440 val_AccPaper=0.9053
[16:22:52] fold4 ep 018 tr=0.0900 va=0.2773 val_AccPaper=0.9318
[16:22:54] fold4 ep 019 tr=0.0859 va=0.2570 val_AccPaper=0.9167
[16:22:55] fold4 ep 020 tr=0.0838 va=0.2722 val_AccPaper=0.8977
[16:22:57] fold4 ep 021 tr=0.0860 va=0.2671 val_AccPaper=0.8977
[16:22:58] fold4 ep 022 tr=0.0860 va=0.2771 val_AccPaper=0.8977
[16:22:59] fold4 ep 023 tr=0.0839 va=0.2707 val_AccPaper=0.8939
[16:23:01] fold4 ep 024 tr=0.0803 va=0.2550 val_AccPaper=0.9091
[16:23:02] fold4 ep 025 tr=0.0861 va=0.2779 val_AccPaper=0.9053
[16:23:04] fold4 ep 026 tr=0.0756 va=0.2768 val_AccPaper=0.9053
[16:23:05] fold4 ep 027 tr=0.0756 va=0.2776 val_AccPaper=0.8939
[16:23:07] fold4 ep 028 tr=0.0745 va=0.2705 val_AccPaper=0.9167
[16:23:08] fold4 ep 029 tr=0.0722 va=0.2611 val_AccPaper=0.9129
[16:23:09] fold4 ep 030 tr=0.0763 va=0.2826 val_AccPaper=0.9167
[16:23:11] fold4 ep 031 tr=0.0720 va=0.2915 val_AccPaper=0.9091
[16:23:12] fold4 ep 032 tr=0.0729 va=0.2650 val_AccPaper=0.9015
[16:23:14] fold4 ep 033 tr=0.0709 va=0.2948 val_AccPaper=0.8977
[16:23:15] fold4 ep 034 tr=0.0747 va=0.2698 val_AccPaper=0.9129
[16:23:16] fold4 ep 035 tr=0.0679 va=0.2828 val_AccPaper=0.9091
[16:23:18] fold4 ep 036 tr=0.0634 va=0.3042 val_AccPaper=0.9129
[16:23:19] fold4 ep 037 tr=0.0707 va=0.2936 val_AccPaper=0.8977
[16:23:21] fold4 ep 038 tr=0.0657 va=0.3119 val_AccPaper=0.8864
[16:23:21]   early stop @ ep 38
[16:23:23] [S15] three fold0 ft_tr=17618 ft_va=4607 eval=21420
[16:23:24] fold0 ep 001 tr=0.6657 va=0.5886 val_AccPaper=0.8106
[16:23:26] fold0 ep 002 tr=0.4769 va=0.5673 val_AccPaper=0.8220
[16:23:27] fold0 ep 003 tr=0.4068 va=0.5576 val_AccPaper=0.8144
[16:23:29] fold0 ep 004 tr=0.3860 va=0.5493 val_AccPaper=0.8333
[16:23:30] fold0 ep 005 tr=0.3549 va=0.5333 val_AccPaper=0.8561
[16:23:32] fold0 ep 006 tr=0.3379 va=0.5238 val_AccPaper=0.8447
[16:23:33] fold0 ep 007 tr=0.3182 va=0.5350 val_AccPaper=0.8258
[16:23:34] fold0 ep 008 tr=0.3053 va=0.5665 val_AccPaper=0.8220
[16:23:36] fold0 ep 009 tr=0.2938 va=0.5449 val_AccPaper=0.8295
[16:23:37] fold0 ep 010 tr=0.2790 va=0.5558 val_AccPaper=0.8409
[16:23:39] fold0 ep 011 tr=0.2759 va=0.5749 val_AccPaper=0.8220
[16:23:40] fold0 ep 012 tr=0.2647 va=0.5400 val_AccPaper=0.8409
[16:23:42] fold0 ep 013 tr=0.2580 va=0.5569 val_AccPaper=0.8295
[16:23:44] fold0 ep 014 tr=0.2525 va=0.6005 val_AccPaper=0.8333
[16:23:45] fold0 ep 015 tr=0.2399 va=0.5765 val_AccPaper=0.8409
[16:23:47] fold0 ep 016 tr=0.2431 va=0.5738 val_AccPaper=0.8333
[16:23:48] fold0 ep 017 tr=0.2344 va=0.5735 val_AccPaper=0.8258
[16:23:50] fold0 ep 018 tr=0.2281 va=0.5689 val_AccPaper=0.8258
[16:23:51] fold0 ep 019 tr=0.2240 va=0.6007 val_AccPaper=0.8371
[16:23:53] fold0 ep 020 tr=0.2270 va=0.5851 val_AccPaper=0.8447
[16:23:54] fold0 ep 021 tr=0.2165 va=0.6228 val_AccPaper=0.8258
[16:23:56] fold0 ep 022 tr=0.2178 va=0.5943 val_AccPaper=0.8333
[16:23:57] fold0 ep 023 tr=0.2159 va=0.5947 val_AccPaper=0.8371
[16:23:59] fold0 ep 024 tr=0.2143 va=0.6126 val_AccPaper=0.8258
[16:24:01] fold0 ep 025 tr=0.2088 va=0.5868 val_AccPaper=0.7992
[16:24:01]   early stop @ ep 25
[16:24:03] [S15] three fold1 ft_tr=17618 ft_va=4607 eval=21420
[16:24:04] fold1 ep 001 tr=0.6679 va=0.6262 val_AccPaper=0.7917
[16:24:06] fold1 ep 002 tr=0.5018 va=0.5840 val_AccPaper=0.8295
[16:24:07] fold1 ep 003 tr=0.4281 va=0.5654 val_AccPaper=0.8409
[16:24:09] fold1 ep 004 tr=0.4017 va=0.5426 val_AccPaper=0.8409
[16:24:10] fold1 ep 005 tr=0.3714 va=0.5694 val_AccPaper=0.8333
[16:24:12] fold1 ep 006 tr=0.3357 va=0.5439 val_AccPaper=0.8220
[16:24:14] fold1 ep 007 tr=0.3311 va=0.5297 val_AccPaper=0.8523
[16:24:15] fold1 ep 008 tr=0.3181 va=0.5227 val_AccPaper=0.8561
[16:24:17] fold1 ep 009 tr=0.3027 va=0.5429 val_AccPaper=0.8333
[16:24:18] fold1 ep 010 tr=0.2921 va=0.5226 val_AccPaper=0.8447
[16:24:20] fold1 ep 011 tr=0.2826 va=0.5616 val_AccPaper=0.8333
[16:24:21] fold1 ep 012 tr=0.2773 va=0.5521 val_AccPaper=0.8333
[16:24:23] fold1 ep 013 tr=0.2639 va=0.5789 val_AccPaper=0.8295
[16:24:25] fold1 ep 014 tr=0.2559 va=0.5962 val_AccPaper=0.8371
[16:24:26] fold1 ep 015 tr=0.2572 va=0.5420 val_AccPaper=0.8485
[16:24:28] fold1 ep 016 tr=0.2589 va=0.5430 val_AccPaper=0.8409
[16:24:29] fold1 ep 017 tr=0.2457 va=0.5515 val_AccPaper=0.8333
[16:24:31] fold1 ep 018 tr=0.2443 va=0.5721 val_AccPaper=0.8409
[16:24:32] fold1 ep 019 tr=0.2402 va=0.5848 val_AccPaper=0.8371
[16:24:34] fold1 ep 020 tr=0.2262 va=0.5759 val_AccPaper=0.8295
[16:24:35] fold1 ep 021 tr=0.2280 va=0.6038 val_AccPaper=0.8258
[16:24:37] fold1 ep 022 tr=0.2300 va=0.6041 val_AccPaper=0.8333
[16:24:38] fold1 ep 023 tr=0.2209 va=0.6018 val_AccPaper=0.8295
[16:24:39] fold1 ep 024 tr=0.2192 va=0.5897 val_AccPaper=0.8258
[16:24:41] fold1 ep 025 tr=0.2136 va=0.6099 val_AccPaper=0.8144
[16:24:42] fold1 ep 026 tr=0.2126 va=0.6210 val_AccPaper=0.8030
[16:24:44] fold1 ep 027 tr=0.2117 va=0.6296 val_AccPaper=0.8333
[16:24:45] fold1 ep 028 tr=0.2094 va=0.6181 val_AccPaper=0.8220
[16:24:45]   early stop @ ep 28
[16:24:47] [S15] three fold2 ft_tr=17618 ft_va=4607 eval=21420
[16:24:49] fold2 ep 001 tr=0.6756 va=0.5977 val_AccPaper=0.8220
[16:24:50] fold2 ep 002 tr=0.4869 va=0.5522 val_AccPaper=0.8258
[16:24:52] fold2 ep 003 tr=0.4369 va=0.5481 val_AccPaper=0.8371
[16:24:53] fold2 ep 004 tr=0.3893 va=0.5412 val_AccPaper=0.8182
[16:24:54] fold2 ep 005 tr=0.3675 va=0.5250 val_AccPaper=0.8258
[16:24:56] fold2 ep 006 tr=0.3460 va=0.5362 val_AccPaper=0.8258
[16:24:57] fold2 ep 007 tr=0.3322 va=0.5400 val_AccPaper=0.8258
[16:24:59] fold2 ep 008 tr=0.3083 va=0.5246 val_AccPaper=0.8409
[16:25:00] fold2 ep 009 tr=0.3070 va=0.5505 val_AccPaper=0.8447
[16:25:02] fold2 ep 010 tr=0.2901 va=0.5369 val_AccPaper=0.8561
[16:25:03] fold2 ep 011 tr=0.2796 va=0.5503 val_AccPaper=0.8409
[16:25:04] fold2 ep 012 tr=0.2725 va=0.5402 val_AccPaper=0.8485
[16:25:06] fold2 ep 013 tr=0.2653 va=0.5531 val_AccPaper=0.8333
[16:25:07] fold2 ep 014 tr=0.2638 va=0.5671 val_AccPaper=0.8409
[16:25:09] fold2 ep 015 tr=0.2549 va=0.5921 val_AccPaper=0.8371
[16:25:10] fold2 ep 016 tr=0.2474 va=0.5773 val_AccPaper=0.8333
[16:25:12] fold2 ep 017 tr=0.2462 va=0.5690 val_AccPaper=0.8371
[16:25:13] fold2 ep 018 tr=0.2344 va=0.5789 val_AccPaper=0.8333
[16:25:14] fold2 ep 019 tr=0.2373 va=0.5733 val_AccPaper=0.8409
[16:25:16] fold2 ep 020 tr=0.2288 va=0.5870 val_AccPaper=0.8485
[16:25:17] fold2 ep 021 tr=0.2341 va=0.6024 val_AccPaper=0.8333
[16:25:19] fold2 ep 022 tr=0.2271 va=0.5853 val_AccPaper=0.8409
[16:25:20] fold2 ep 023 tr=0.2221 va=0.5994 val_AccPaper=0.8333
[16:25:21] fold2 ep 024 tr=0.2166 va=0.6419 val_AccPaper=0.8258
[16:25:23] fold2 ep 025 tr=0.2208 va=0.6233 val_AccPaper=0.8409
[16:25:24] fold2 ep 026 tr=0.2245 va=0.6084 val_AccPaper=0.8447
[16:25:26] fold2 ep 027 tr=0.1988 va=0.6220 val_AccPaper=0.8371
[16:25:27] fold2 ep 028 tr=0.2134 va=0.6036 val_AccPaper=0.8409
[16:25:29] fold2 ep 029 tr=0.2031 va=0.6363 val_AccPaper=0.8182
[16:25:30] fold2 ep 030 tr=0.1991 va=0.6430 val_AccPaper=0.8258
[16:25:30]   early stop @ ep 30
[16:25:32] [S15] three fold3 ft_tr=17618 ft_va=4607 eval=21420
[16:25:34] fold3 ep 001 tr=0.6686 va=0.5935 val_AccPaper=0.8030
[16:25:35] fold3 ep 002 tr=0.5031 va=0.5422 val_AccPaper=0.8333
[16:25:36] fold3 ep 003 tr=0.4292 va=0.5201 val_AccPaper=0.8561
[16:25:38] fold3 ep 004 tr=0.3980 va=0.4913 val_AccPaper=0.8674
[16:25:39] fold3 ep 005 tr=0.3623 va=0.4900 val_AccPaper=0.8598
[16:25:41] fold3 ep 006 tr=0.3426 va=0.4850 val_AccPaper=0.8674
[16:25:42] fold3 ep 007 tr=0.3184 va=0.4973 val_AccPaper=0.8636
[16:25:44] fold3 ep 008 tr=0.3021 va=0.5095 val_AccPaper=0.8485
[16:25:45] fold3 ep 009 tr=0.2900 va=0.5062 val_AccPaper=0.8447
[16:25:46] fold3 ep 010 tr=0.2853 va=0.4964 val_AccPaper=0.8636
[16:25:48] fold3 ep 011 tr=0.2706 va=0.5173 val_AccPaper=0.8485
[16:25:49] fold3 ep 012 tr=0.2745 va=0.5065 val_AccPaper=0.8371
[16:25:51] fold3 ep 013 tr=0.2586 va=0.4857 val_AccPaper=0.8561
[16:25:52] fold3 ep 014 tr=0.2493 va=0.5127 val_AccPaper=0.8523
[16:25:53] fold3 ep 015 tr=0.2470 va=0.5112 val_AccPaper=0.8333
[16:25:55] fold3 ep 016 tr=0.2411 va=0.4980 val_AccPaper=0.8447
[16:25:56] fold3 ep 017 tr=0.2389 va=0.4907 val_AccPaper=0.8523
[16:25:58] fold3 ep 018 tr=0.2313 va=0.4932 val_AccPaper=0.8447
[16:25:59] fold3 ep 019 tr=0.2295 va=0.5020 val_AccPaper=0.8523
[16:26:01] fold3 ep 020 tr=0.2329 va=0.5145 val_AccPaper=0.8485
[16:26:02] fold3 ep 021 tr=0.2169 va=0.5219 val_AccPaper=0.8523
[16:26:03] fold3 ep 022 tr=0.2202 va=0.5379 val_AccPaper=0.8371
[16:26:05] fold3 ep 023 tr=0.2111 va=0.5487 val_AccPaper=0.8447
[16:26:06] fold3 ep 024 tr=0.2249 va=0.5381 val_AccPaper=0.8409
[16:26:06]   early stop @ ep 24
[16:26:08] [S15] three fold4 ft_tr=17618 ft_va=4607 eval=21420
[16:26:10] fold4 ep 001 tr=0.6862 va=0.5953 val_AccPaper=0.8182
[16:26:11] fold4 ep 002 tr=0.4872 va=0.5519 val_AccPaper=0.8295
[16:26:13] fold4 ep 003 tr=0.4225 va=0.5278 val_AccPaper=0.8409
[16:26:14] fold4 ep 004 tr=0.3816 va=0.5290 val_AccPaper=0.8258
[16:26:16] fold4 ep 005 tr=0.3603 va=0.5275 val_AccPaper=0.8409
[16:26:17] fold4 ep 006 tr=0.3411 va=0.5288 val_AccPaper=0.8371
[16:26:18] fold4 ep 007 tr=0.3247 va=0.5249 val_AccPaper=0.8409
[16:26:20] fold4 ep 008 tr=0.3082 va=0.5127 val_AccPaper=0.8447
[16:26:21] fold4 ep 009 tr=0.3032 va=0.5309 val_AccPaper=0.8371
[16:26:23] fold4 ep 010 tr=0.2866 va=0.5270 val_AccPaper=0.8598
[16:26:24] fold4 ep 011 tr=0.2725 va=0.5279 val_AccPaper=0.8523
[16:26:25] fold4 ep 012 tr=0.2672 va=0.5611 val_AccPaper=0.8409
[16:26:27] fold4 ep 013 tr=0.2579 va=0.5294 val_AccPaper=0.8561
[16:26:28] fold4 ep 014 tr=0.2551 va=0.5655 val_AccPaper=0.8371
[16:26:30] fold4 ep 015 tr=0.2479 va=0.5600 val_AccPaper=0.8409
[16:26:31] fold4 ep 016 tr=0.2517 va=0.5735 val_AccPaper=0.8106
[16:26:33] fold4 ep 017 tr=0.2427 va=0.5702 val_AccPaper=0.8182
[16:26:34] fold4 ep 018 tr=0.2330 va=0.5672 val_AccPaper=0.8371
[16:26:35] fold4 ep 019 tr=0.2296 va=0.5860 val_AccPaper=0.8409
[16:26:37] fold4 ep 020 tr=0.2239 va=0.6152 val_AccPaper=0.8182
[16:26:38] fold4 ep 021 tr=0.2255 va=0.6088 val_AccPaper=0.8182
[16:26:40] fold4 ep 022 tr=0.2141 va=0.6113 val_AccPaper=0.8144
[16:26:41] fold4 ep 023 tr=0.2239 va=0.6029 val_AccPaper=0.8258
[16:26:42] fold4 ep 024 tr=0.2028 va=0.6025 val_AccPaper=0.8333
[16:26:44] fold4 ep 025 tr=0.2082 va=0.6003 val_AccPaper=0.8295
[16:26:45] fold4 ep 026 tr=0.2131 va=0.5988 val_AccPaper=0.8598
[16:26:47] fold4 ep 027 tr=0.2085 va=0.6325 val_AccPaper=0.8068
[16:26:48] fold4 ep 028 tr=0.2038 va=0.6221 val_AccPaper=0.8295
[16:26:50] fold4 ep 029 tr=0.2048 va=0.6156 val_AccPaper=0.8295
[16:26:51] fold4 ep 030 tr=0.2046 va=0.6313 val_AccPaper=0.8068
[16:26:51]   early stop @ ep 30
[16:26:55] === S16 cues=1414 train=707 eval=707 ===
[16:26:56] [S16] task fold0 ft_tr=19222 ft_va=4586 eval=23056
[16:26:57] fold0 ep 001 tr=0.4950 va=0.4662 val_AccPaper=0.8085
[16:26:59] fold0 ep 002 tr=0.3607 va=0.4498 val_AccPaper=0.8262
[16:27:00] fold0 ep 003 tr=0.3193 va=0.4432 val_AccPaper=0.8440
[16:27:02] fold0 ep 004 tr=0.2834 va=0.4257 val_AccPaper=0.8369
[16:27:04] fold0 ep 005 tr=0.2786 va=0.4109 val_AccPaper=0.8121
